"","BPS_ID","EVT_ID","freq","acres","GROUPVEG","bps_acres","EVT_PHYS","evt_acres"
"732",1625,9312,48586,10805,"BPS  Hardwood-Conifer",826253,"EVT  Conifer",444827
"733",1625,9314,4446,989,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",5583
"734",1625,9315,44010,9788,"BPS  Hardwood-Conifer",826253,"EVT  Conifer-Hardwood",123883
"735",1625,9317,8229,1830,"BPS  Hardwood-Conifer",826253,"EVT  Exotic Tree-Shrub",22360
"736",1625,9318,1937,431,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",2090
"737",1625,9601,1349,300,"BPS  Hardwood-Conifer",826253,"EVT  Grassland",2050
"738",1625,9617,117,26,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",2912
"739",1625,9620,1650,367,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",26536
"740",1625,9682,7,2,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",15
"741",1625,9683,1818,404,"BPS  Hardwood-Conifer",826253,"EVT  Riparian",3138
"742",1625,9817,79497,17680,"BPS  Hardwood-Conifer",826253,"EVT  Exotic Herbaceous",230309
"743",1628,7238,410598,91315,"BPS  Hardwood-Conifer",888773,"EVT  Hardwood",649927
"744",1628,7239,202043,44933,"BPS  Hardwood-Conifer",888773,"EVT  Conifer-Hardwood",276742
"745",1628,7240,15116,3362,"BPS  Hardwood-Conifer",888773,"EVT  Hardwood",33752
"746",1628,7241,33306,7407,"BPS  Hardwood-Conifer",888773,"EVT  Conifer-Hardwood",86858
"747",1628,7242,4250,945,"BPS  Hardwood-Conifer",888773,"EVT  Hardwood",8282
"748",1628,7243,2170,483,"BPS  Hardwood-Conifer",888773,"EVT  Conifer-Hardwood",2505
"749",1628,7295,2816,626,"BPS  Hardwood-Conifer",888773,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",9251
"750",1628,7296,35120,7811,"BPS  Hardwood-Conifer",888773,"EVT  Developed-Low Intensity",116930
"751",1628,7297,12765,2839,"BPS  Hardwood-Conifer",888773,"EVT  Developed-Medium Intensity",46889
"752",1628,7298,4999,1112,"BPS  Hardwood-Conifer",888773,"EVT  Developed-High Intensity",20824
"753",1628,7299,246591,54841,"BPS  Hardwood-Conifer",888773,"EVT  Developed-Roads",444910
"754",1628,7301,381103,84755,"BPS  Hardwood-Conifer",888773,"EVT  Hardwood",1117376
"755",1628,7302,83837,18645,"BPS  Hardwood-Conifer",888773,"EVT  Hardwood",1403892
"756",1628,7310,692,154,"BPS  Hardwood-Conifer",888773,"EVT  Hardwood",49771
"757",1628,7311,472,105,"BPS  Hardwood-Conifer",888773,"EVT  Hardwood",12646
"758",1628,7313,50,11,"BPS  Hardwood-Conifer",888773,"EVT  Hardwood",12533
"759",1628,7362,349425,77710,"BPS  Hardwood-Conifer",888773,"EVT  Conifer",418108
"760",1628,7366,68441,15221,"BPS  Hardwood-Conifer",888773,"EVT  Conifer",168735
"761",1628,7395,29,6,"BPS  Hardwood-Conifer",888773,"EVT  Hardwood",4408
"762",1628,7407,48249,10730,"BPS  Hardwood-Conifer",888773,"EVT  Conifer",67551
"763",1628,7412,19,4,"BPS  Hardwood-Conifer",888773,"EVT  Grassland",72
"764",1628,7466,194,43,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",8303
"765",1628,7481,27962,6219,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",1324313
"766",1628,7905,32190,7159,"BPS  Hardwood-Conifer",888773,"EVT  Developed",90692
"767",1628,7906,59698,13277,"BPS  Hardwood-Conifer",888773,"EVT  Developed",57168
"768",1628,7907,19391,4312,"BPS  Hardwood-Conifer",888773,"EVT  Developed",34311
"769",1628,7908,42157,9375,"BPS  Hardwood-Conifer",888773,"EVT  Developed",91154
"770",1628,7909,8981,1997,"BPS  Hardwood-Conifer",888773,"EVT  Developed",31250
"771",1628,7925,4135,920,"BPS  Hardwood-Conifer",888773,"EVT  Developed",17852
"772",1628,7926,9751,2169,"BPS  Hardwood-Conifer",888773,"EVT  Developed",16062
"773",1628,7927,2027,451,"BPS  Hardwood-Conifer",888773,"EVT  Developed",9282
"774",1628,7928,133,30,"BPS  Hardwood-Conifer",888773,"EVT  Developed",646
"775",1628,7929,2396,533,"BPS  Hardwood-Conifer",888773,"EVT  Developed",9711
"776",1628,7970,3138,698,"BPS  Hardwood-Conifer",888773,"EVT  Agricultural",114076
"777",1628,7971,8,2,"BPS  Hardwood-Conifer",888773,"EVT  Agricultural",820
"778",1628,7972,7,2,"BPS  Hardwood-Conifer",888773,"EVT  Agricultural",602
"779",1628,7973,2560,569,"BPS  Hardwood-Conifer",888773,"EVT  Agricultural",56434
"780",1628,7974,6455,1436,"BPS  Hardwood-Conifer",888773,"EVT  Agricultural",647975
"781",1628,7975,4287,953,"BPS  Hardwood-Conifer",888773,"EVT  Agricultural",330931
"782",1628,7976,11002,2447,"BPS  Hardwood-Conifer",888773,"EVT  Agricultural",187903
"783",1628,7977,15503,3448,"BPS  Hardwood-Conifer",888773,"EVT  Agricultural",215713
"784",1628,7978,995,221,"BPS  Hardwood-Conifer",888773,"EVT  Agricultural",56033
"785",1628,7979,3,1,"BPS  Hardwood-Conifer",888773,"EVT  Agricultural",91
"786",1628,9055,622,138,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",12735
"787",1628,9056,34763,7731,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",104586
"788",1628,9057,195,43,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",238
"789",1628,9088,40,9,"BPS  Hardwood-Conifer",888773,"EVT  Conifer",135
"790",1628,9089,9807,2181,"BPS  Hardwood-Conifer",888773,"EVT  Conifer",61687
"791",1628,9112,1074522,238968,"BPS  Hardwood-Conifer",888773,"EVT  Conifer",539567
"792",1628,9114,11,2,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",1188
"793",1628,9117,1328,295,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",81556
"794",1628,9118,1406,313,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",31825
"795",1628,9120,1869,416,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",45378
"796",1628,9178,76,17,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",80534
"797",1628,9179,9,2,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",8526
"798",1628,9180,1,0,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",1662
"799",1628,9202,59,13,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",6630
"800",1628,9203,38,8,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",1470
"801",1628,9295,8,2,"BPS  Hardwood-Conifer",888773,"EVT  Conifer-Hardwood",38
"802",1628,9312,546648,121572,"BPS  Hardwood-Conifer",888773,"EVT  Conifer",444827
"803",1628,9314,49,11,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",5583
"804",1628,9315,3180,707,"BPS  Hardwood-Conifer",888773,"EVT  Conifer-Hardwood",123883
"805",1628,9317,18429,4099,"BPS  Hardwood-Conifer",888773,"EVT  Exotic Tree-Shrub",22360
"806",1628,9318,22,5,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",2090
"807",1628,9601,74,16,"BPS  Hardwood-Conifer",888773,"EVT  Grassland",2050
"808",1628,9617,9,2,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",2912
"809",1628,9620,501,111,"BPS  Hardwood-Conifer",888773,"EVT  Riparian",26536
"810",1628,9817,147646,32836,"BPS  Hardwood-Conifer",888773,"EVT  Exotic Herbaceous",230309
"811",1629,7238,80937,18000,"BPS  Conifer",100312,"EVT  Hardwood",649927
"812",1629,7239,46385,10316,"BPS  Conifer",100312,"EVT  Conifer-Hardwood",276742
"813",1629,7240,2539,565,"BPS  Conifer",100312,"EVT  Hardwood",33752
"814",1629,7241,5030,1119,"BPS  Conifer",100312,"EVT  Conifer-Hardwood",86858
"815",1629,7242,1516,337,"BPS  Conifer",100312,"EVT  Hardwood",8282
"816",1629,7243,680,151,"BPS  Conifer",100312,"EVT  Conifer-Hardwood",2505
"817",1629,7295,157,35,"BPS  Conifer",100312,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",9251
"818",1629,7296,3189,709,"BPS  Conifer",100312,"EVT  Developed-Low Intensity",116930
"819",1629,7297,765,170,"BPS  Conifer",100312,"EVT  Developed-Medium Intensity",46889
"820",1629,7298,263,58,"BPS  Conifer",100312,"EVT  Developed-High Intensity",20824
"821",1629,7299,24225,5388,"BPS  Conifer",100312,"EVT  Developed-Roads",444910
"822",1629,7301,44529,9903,"BPS  Conifer",100312,"EVT  Hardwood",1117376
"823",1629,7302,10198,2268,"BPS  Conifer",100312,"EVT  Hardwood",1403892
"824",1629,7310,518,115,"BPS  Conifer",100312,"EVT  Hardwood",49771
"825",1629,7313,1,0,"BPS  Conifer",100312,"EVT  Hardwood",12533
"826",1629,7362,42519,9456,"BPS  Conifer",100312,"EVT  Conifer",418108
"827",1629,7366,13149,2924,"BPS  Conifer",100312,"EVT  Conifer",168735
"828",1629,7407,5243,1166,"BPS  Conifer",100312,"EVT  Conifer",67551
"829",1629,7412,12,3,"BPS  Conifer",100312,"EVT  Grassland",72
"830",1629,7466,7,2,"BPS  Conifer",100312,"EVT  Riparian",8303
"831",1629,7481,6945,1545,"BPS  Conifer",100312,"EVT  Riparian",1324313
"832",1629,7905,5126,1140,"BPS  Conifer",100312,"EVT  Developed",90692
"833",1629,7906,4448,989,"BPS  Conifer",100312,"EVT  Developed",57168
"834",1629,7907,2587,575,"BPS  Conifer",100312,"EVT  Developed",34311
"835",1629,7908,3164,704,"BPS  Conifer",100312,"EVT  Developed",91154
"836",1629,7909,693,154,"BPS  Conifer",100312,"EVT  Developed",31250
"837",1629,7925,584,130,"BPS  Conifer",100312,"EVT  Developed",17852
"838",1629,7926,1095,244,"BPS  Conifer",100312,"EVT  Developed",16062
"839",1629,7927,379,84,"BPS  Conifer",100312,"EVT  Developed",9282
"840",1629,7928,18,4,"BPS  Conifer",100312,"EVT  Developed",646
"841",1629,7929,221,49,"BPS  Conifer",100312,"EVT  Developed",9711
"842",1629,7970,156,35,"BPS  Conifer",100312,"EVT  Agricultural",114076
"843",1629,7971,1,0,"BPS  Conifer",100312,"EVT  Agricultural",820
"844",1629,7972,4,1,"BPS  Conifer",100312,"EVT  Agricultural",602
"845",1629,7973,546,121,"BPS  Conifer",100312,"EVT  Agricultural",56434
"846",1629,7974,1732,385,"BPS  Conifer",100312,"EVT  Agricultural",647975
"847",1629,7975,2141,476,"BPS  Conifer",100312,"EVT  Agricultural",330931
"848",1629,7976,2300,512,"BPS  Conifer",100312,"EVT  Agricultural",187903
"849",1629,7977,3212,714,"BPS  Conifer",100312,"EVT  Agricultural",215713
"850",1629,7978,177,39,"BPS  Conifer",100312,"EVT  Agricultural",56033
"851",1629,9055,160,36,"BPS  Conifer",100312,"EVT  Riparian",12735
"852",1629,9056,2383,530,"BPS  Conifer",100312,"EVT  Riparian",104586
"853",1629,9088,1,0,"BPS  Conifer",100312,"EVT  Conifer",135
"854",1629,9089,2331,518,"BPS  Conifer",100312,"EVT  Conifer",61687
"855",1629,9112,74509,16570,"BPS  Conifer",100312,"EVT  Conifer",539567
"856",1629,9114,3,1,"BPS  Conifer",100312,"EVT  Riparian",1188
"857",1629,9117,722,161,"BPS  Conifer",100312,"EVT  Riparian",81556
"858",1629,9118,291,65,"BPS  Conifer",100312,"EVT  Riparian",31825
"859",1629,9120,306,68,"BPS  Conifer",100312,"EVT  Riparian",45378
"860",1629,9178,3,1,"BPS  Conifer",100312,"EVT  Riparian",80534
"861",1629,9202,6,1,"BPS  Conifer",100312,"EVT  Riparian",6630
"862",1629,9312,43785,9738,"BPS  Conifer",100312,"EVT  Conifer",444827
"863",1629,9314,28,6,"BPS  Conifer",100312,"EVT  Riparian",5583
"864",1629,9315,1457,324,"BPS  Conifer",100312,"EVT  Conifer-Hardwood",123883
"865",1629,9317,1130,251,"BPS  Conifer",100312,"EVT  Exotic Tree-Shrub",22360
"866",1629,9318,38,8,"BPS  Conifer",100312,"EVT  Riparian",2090
"867",1629,9617,5,1,"BPS  Conifer",100312,"EVT  Riparian",2912
"868",1629,9620,116,26,"BPS  Conifer",100312,"EVT  Riparian",26536
"869",1629,9817,6390,1421,"BPS  Conifer",100312,"EVT  Exotic Herbaceous",230309
"870",1630,7238,37,8,"BPS  Riparian",18406,"EVT  Hardwood",649927
"871",1630,7239,1,0,"BPS  Riparian",18406,"EVT  Conifer-Hardwood",276742
"872",1630,7241,1,0,"BPS  Riparian",18406,"EVT  Conifer-Hardwood",86858
"873",1630,7290,2,0,"BPS  Riparian",18406,"EVT  Grassland",451
"874",1630,7296,1823,405,"BPS  Riparian",18406,"EVT  Developed-Low Intensity",116930
"875",1630,7297,744,165,"BPS  Riparian",18406,"EVT  Developed-Medium Intensity",46889
"876",1630,7298,154,34,"BPS  Riparian",18406,"EVT  Developed-High Intensity",20824
"877",1630,7299,5654,1257,"BPS  Riparian",18406,"EVT  Developed-Roads",444910
"878",1630,7301,85,19,"BPS  Riparian",18406,"EVT  Hardwood",1117376
"879",1630,7302,114,25,"BPS  Riparian",18406,"EVT  Hardwood",1403892
"880",1630,7310,281,62,"BPS  Riparian",18406,"EVT  Hardwood",49771
"881",1630,7311,34,8,"BPS  Riparian",18406,"EVT  Hardwood",12646
"882",1630,7313,153,34,"BPS  Riparian",18406,"EVT  Hardwood",12533
"883",1630,7362,53,12,"BPS  Riparian",18406,"EVT  Conifer",418108
"884",1630,7366,2,0,"BPS  Riparian",18406,"EVT  Conifer",168735
"885",1630,7395,1,0,"BPS  Riparian",18406,"EVT  Hardwood",4408
"886",1630,7411,711,158,"BPS  Riparian",18406,"EVT  Riparian",2312
"887",1630,7481,32,7,"BPS  Riparian",18406,"EVT  Riparian",1324313
"888",1630,7905,195,43,"BPS  Riparian",18406,"EVT  Developed",90692
"889",1630,7906,13,3,"BPS  Riparian",18406,"EVT  Developed",57168
"890",1630,7907,16,4,"BPS  Riparian",18406,"EVT  Developed",34311
"891",1630,7908,993,221,"BPS  Riparian",18406,"EVT  Developed",91154
"892",1630,7909,227,50,"BPS  Riparian",18406,"EVT  Developed",31250
"893",1630,7925,50,11,"BPS  Riparian",18406,"EVT  Developed",17852
"894",1630,7926,1,0,"BPS  Riparian",18406,"EVT  Developed",16062
"895",1630,7927,54,12,"BPS  Riparian",18406,"EVT  Developed",9282
"896",1630,7928,5,1,"BPS  Riparian",18406,"EVT  Developed",646
"897",1630,7929,141,31,"BPS  Riparian",18406,"EVT  Developed",9711
"898",1630,7970,10,2,"BPS  Riparian",18406,"EVT  Agricultural",114076
"899",1630,7973,46,10,"BPS  Riparian",18406,"EVT  Agricultural",56434
"900",1630,7974,59130,13150,"BPS  Riparian",18406,"EVT  Agricultural",647975
"901",1630,7975,957,213,"BPS  Riparian",18406,"EVT  Agricultural",330931
"902",1630,7976,1703,379,"BPS  Riparian",18406,"EVT  Agricultural",187903
"903",1630,7977,414,92,"BPS  Riparian",18406,"EVT  Agricultural",215713
"904",1630,7978,3884,864,"BPS  Riparian",18406,"EVT  Agricultural",56033
"905",1630,9112,5,1,"BPS  Riparian",18406,"EVT  Conifer",539567
"906",1630,9117,189,42,"BPS  Riparian",18406,"EVT  Riparian",81556
"907",1630,9178,646,144,"BPS  Riparian",18406,"EVT  Riparian",80534
"908",1630,9179,495,110,"BPS  Riparian",18406,"EVT  Riparian",8526
"909",1630,9180,2,0,"BPS  Riparian",18406,"EVT  Riparian",1662
"910",1630,9183,89,20,"BPS  Riparian",18406,"EVT  Riparian",2476
"911",1630,9202,205,46,"BPS  Riparian",18406,"EVT  Riparian",6630
"912",1630,9203,7,2,"BPS  Riparian",18406,"EVT  Riparian",1470
"913",1630,9312,15,3,"BPS  Riparian",18406,"EVT  Conifer",444827
"914",1630,9314,992,221,"BPS  Riparian",18406,"EVT  Riparian",5583
"915",1630,9315,470,105,"BPS  Riparian",18406,"EVT  Conifer-Hardwood",123883
"916",1630,9317,11,2,"BPS  Riparian",18406,"EVT  Exotic Tree-Shrub",22360
"917",1630,9318,1065,237,"BPS  Riparian",18406,"EVT  Riparian",2090
"918",1630,9617,2,0,"BPS  Riparian",18406,"EVT  Riparian",2912
"919",1630,9679,2,0,"BPS  Riparian",18406,"EVT  Riparian",8
"920",1630,9817,849,189,"BPS  Riparian",18406,"EVT  Exotic Herbaceous",230309
"921",1633,7238,212,47,"BPS  Hardwood",28287,"EVT  Hardwood",649927
"922",1633,7239,217,48,"BPS  Hardwood",28287,"EVT  Conifer-Hardwood",276742
"923",1633,7240,22,5,"BPS  Hardwood",28287,"EVT  Hardwood",33752
"924",1633,7241,84,19,"BPS  Hardwood",28287,"EVT  Conifer-Hardwood",86858
"925",1633,7242,4,1,"BPS  Hardwood",28287,"EVT  Hardwood",8282
"926",1633,7243,1,0,"BPS  Hardwood",28287,"EVT  Conifer-Hardwood",2505
"927",1633,7295,101,22,"BPS  Hardwood",28287,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",9251
"928",1633,7296,156,35,"BPS  Hardwood",28287,"EVT  Developed-Low Intensity",116930
"929",1633,7297,24,5,"BPS  Hardwood",28287,"EVT  Developed-Medium Intensity",46889
"930",1633,7298,1,0,"BPS  Hardwood",28287,"EVT  Developed-High Intensity",20824
"931",1633,7299,396,88,"BPS  Hardwood",28287,"EVT  Developed-Roads",444910
"932",1633,7301,2392,532,"BPS  Hardwood",28287,"EVT  Hardwood",1117376
"933",1633,7302,793,176,"BPS  Hardwood",28287,"EVT  Hardwood",1403892
"934",1633,7310,3,1,"BPS  Hardwood",28287,"EVT  Hardwood",49771
"935",1633,7362,5026,1118,"BPS  Hardwood",28287,"EVT  Conifer",418108
"936",1633,7366,3232,719,"BPS  Hardwood",28287,"EVT  Conifer",168735
"937",1633,7407,72,16,"BPS  Hardwood",28287,"EVT  Conifer",67551
"938",1633,7466,154,34,"BPS  Hardwood",28287,"EVT  Riparian",8303
"939",1633,7481,85126,18932,"BPS  Hardwood",28287,"EVT  Riparian",1324313
"940",1633,7905,119,26,"BPS  Hardwood",28287,"EVT  Developed",90692
"941",1633,7906,331,74,"BPS  Hardwood",28287,"EVT  Developed",57168
"942",1633,7907,144,32,"BPS  Hardwood",28287,"EVT  Developed",34311
"943",1633,7908,106,24,"BPS  Hardwood",28287,"EVT  Developed",91154
"944",1633,7909,30,7,"BPS  Hardwood",28287,"EVT  Developed",31250
"945",1633,7925,19,4,"BPS  Hardwood",28287,"EVT  Developed",17852
"946",1633,7926,134,30,"BPS  Hardwood",28287,"EVT  Developed",16062
"947",1633,7927,102,23,"BPS  Hardwood",28287,"EVT  Developed",9282
"948",1633,7928,4,1,"BPS  Hardwood",28287,"EVT  Developed",646
"949",1633,7929,40,9,"BPS  Hardwood",28287,"EVT  Developed",9711
"950",1633,7970,8,2,"BPS  Hardwood",28287,"EVT  Agricultural",114076
"951",1633,7973,29,6,"BPS  Hardwood",28287,"EVT  Agricultural",56434
"952",1633,7974,88,20,"BPS  Hardwood",28287,"EVT  Agricultural",647975
"953",1633,7975,106,24,"BPS  Hardwood",28287,"EVT  Agricultural",330931
"954",1633,7976,331,74,"BPS  Hardwood",28287,"EVT  Agricultural",187903
"955",1633,7977,142,32,"BPS  Hardwood",28287,"EVT  Agricultural",215713
"956",1633,7978,6,1,"BPS  Hardwood",28287,"EVT  Agricultural",56033
"957",1633,7979,1,0,"BPS  Hardwood",28287,"EVT  Agricultural",91
"958",1633,9055,132,29,"BPS  Hardwood",28287,"EVT  Riparian",12735
"959",1633,9056,6054,1346,"BPS  Hardwood",28287,"EVT  Riparian",104586
"960",1633,9057,3,1,"BPS  Hardwood",28287,"EVT  Riparian",238
"961",1633,9088,3,1,"BPS  Hardwood",28287,"EVT  Conifer",135
"962",1633,9089,2184,486,"BPS  Hardwood",28287,"EVT  Conifer",61687
"963",1633,9112,3705,824,"BPS  Hardwood",28287,"EVT  Conifer",539567
"964",1633,9114,48,11,"BPS  Hardwood",28287,"EVT  Riparian",1188
"965",1633,9117,7331,1630,"BPS  Hardwood",28287,"EVT  Riparian",81556
"966",1633,9118,3546,789,"BPS  Hardwood",28287,"EVT  Riparian",31825
"967",1633,9120,2215,493,"BPS  Hardwood",28287,"EVT  Riparian",45378
"968",1633,9183,1,0,"BPS  Hardwood",28287,"EVT  Riparian",2476
"969",1633,9202,5,1,"BPS  Hardwood",28287,"EVT  Riparian",6630
"970",1633,9203,4,1,"BPS  Hardwood",28287,"EVT  Riparian",1470
"971",1633,9312,308,68,"BPS  Hardwood",28287,"EVT  Conifer",444827
"972",1633,9315,12,3,"BPS  Hardwood",28287,"EVT  Conifer-Hardwood",123883
"973",1633,9317,41,9,"BPS  Hardwood",28287,"EVT  Exotic Tree-Shrub",22360
"974",1633,9318,4,1,"BPS  Hardwood",28287,"EVT  Riparian",2090
"975",1633,9617,174,39,"BPS  Hardwood",28287,"EVT  Riparian",2912
"976",1633,9620,1037,231,"BPS  Hardwood",28287,"EVT  Riparian",26536
"977",1633,9817,629,140,"BPS  Hardwood",28287,"EVT  Exotic Herbaceous",230309
"978",1634,7238,357,79,"BPS  Riparian",9045,"EVT  Hardwood",649927
"979",1634,7239,442,98,"BPS  Riparian",9045,"EVT  Conifer-Hardwood",276742
"980",1634,7240,27,6,"BPS  Riparian",9045,"EVT  Hardwood",33752
"981",1634,7241,170,38,"BPS  Riparian",9045,"EVT  Conifer-Hardwood",86858
"982",1634,7242,10,2,"BPS  Riparian",9045,"EVT  Hardwood",8282
"983",1634,7243,7,2,"BPS  Riparian",9045,"EVT  Conifer-Hardwood",2505
"984",1634,7295,8,2,"BPS  Riparian",9045,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",9251
"985",1634,7296,158,35,"BPS  Riparian",9045,"EVT  Developed-Low Intensity",116930
"986",1634,7297,56,12,"BPS  Riparian",9045,"EVT  Developed-Medium Intensity",46889
"987",1634,7298,14,3,"BPS  Riparian",9045,"EVT  Developed-High Intensity",20824
"988",1634,7299,438,97,"BPS  Riparian",9045,"EVT  Developed-Roads",444910
"989",1634,7301,1366,304,"BPS  Riparian",9045,"EVT  Hardwood",1117376
"990",1634,7302,581,129,"BPS  Riparian",9045,"EVT  Hardwood",1403892
"991",1634,7310,50,11,"BPS  Riparian",9045,"EVT  Hardwood",49771
"992",1634,7311,65,14,"BPS  Riparian",9045,"EVT  Hardwood",12646
"993",1634,7313,15,3,"BPS  Riparian",9045,"EVT  Hardwood",12533
"994",1634,7362,3871,861,"BPS  Riparian",9045,"EVT  Conifer",418108
"995",1634,7366,2402,534,"BPS  Riparian",9045,"EVT  Conifer",168735
"996",1634,7407,129,29,"BPS  Riparian",9045,"EVT  Conifer",67551
"997",1634,7412,2,0,"BPS  Riparian",9045,"EVT  Grassland",72
"998",1634,7466,618,137,"BPS  Riparian",9045,"EVT  Riparian",8303
"999",1634,7481,16691,3712,"BPS  Riparian",9045,"EVT  Riparian",1324313
"1000",1634,7905,136,30,"BPS  Riparian",9045,"EVT  Developed",90692
"1001",1634,7906,254,56,"BPS  Riparian",9045,"EVT  Developed",57168
"1002",1634,7907,119,26,"BPS  Riparian",9045,"EVT  Developed",34311
"1003",1634,7908,88,20,"BPS  Riparian",9045,"EVT  Developed",91154
"1004",1634,7909,18,4,"BPS  Riparian",9045,"EVT  Developed",31250
"1005",1634,7925,25,6,"BPS  Riparian",9045,"EVT  Developed",17852
"1006",1634,7926,133,30,"BPS  Riparian",9045,"EVT  Developed",16062
"1007",1634,7927,56,12,"BPS  Riparian",9045,"EVT  Developed",9282
"1008",1634,7928,2,0,"BPS  Riparian",9045,"EVT  Developed",646
"1009",1634,7929,56,12,"BPS  Riparian",9045,"EVT  Developed",9711
"1010",1634,7970,3,1,"BPS  Riparian",9045,"EVT  Agricultural",114076
"1011",1634,7973,13,3,"BPS  Riparian",9045,"EVT  Agricultural",56434
"1012",1634,7974,24,5,"BPS  Riparian",9045,"EVT  Agricultural",647975
"1013",1634,7975,21,5,"BPS  Riparian",9045,"EVT  Agricultural",330931
"1014",1634,7976,69,15,"BPS  Riparian",9045,"EVT  Agricultural",187903
"1015",1634,7977,14,3,"BPS  Riparian",9045,"EVT  Agricultural",215713
"1016",1634,7978,5,1,"BPS  Riparian",9045,"EVT  Agricultural",56033
"1017",1634,9055,75,17,"BPS  Riparian",9045,"EVT  Riparian",12735
"1018",1634,9056,3481,774,"BPS  Riparian",9045,"EVT  Riparian",104586
"1019",1634,9057,5,1,"BPS  Riparian",9045,"EVT  Riparian",238
"1020",1634,9088,3,1,"BPS  Riparian",9045,"EVT  Conifer",135
"1021",1634,9089,854,190,"BPS  Riparian",9045,"EVT  Conifer",61687
"1022",1634,9112,4273,950,"BPS  Riparian",9045,"EVT  Conifer",539567
"1023",1634,9114,44,10,"BPS  Riparian",9045,"EVT  Riparian",1188
"1024",1634,9117,867,193,"BPS  Riparian",9045,"EVT  Riparian",81556
"1025",1634,9118,283,63,"BPS  Riparian",9045,"EVT  Riparian",31825
"1026",1634,9120,835,186,"BPS  Riparian",9045,"EVT  Riparian",45378
"1027",1634,9178,87,19,"BPS  Riparian",9045,"EVT  Riparian",80534
"1028",1634,9183,2,0,"BPS  Riparian",9045,"EVT  Riparian",2476
"1029",1634,9202,108,24,"BPS  Riparian",9045,"EVT  Riparian",6630
"1030",1634,9203,28,6,"BPS  Riparian",9045,"EVT  Riparian",1470
"1031",1634,9312,614,137,"BPS  Riparian",9045,"EVT  Conifer",444827
"1032",1634,9314,3,1,"BPS  Riparian",9045,"EVT  Riparian",5583
"1033",1634,9315,14,3,"BPS  Riparian",9045,"EVT  Conifer-Hardwood",123883
"1034",1634,9317,38,8,"BPS  Riparian",9045,"EVT  Exotic Tree-Shrub",22360
"1035",1634,9617,55,12,"BPS  Riparian",9045,"EVT  Riparian",2912
"1036",1634,9620,159,35,"BPS  Riparian",9045,"EVT  Riparian",26536
"1037",1634,9683,7,2,"BPS  Riparian",9045,"EVT  Riparian",3138
"1038",1634,9817,321,71,"BPS  Riparian",9045,"EVT  Exotic Herbaceous",230309
"1039",1635,7238,1359,302,"BPS  Riparian",85860,"EVT  Hardwood",649927
"1040",1635,7239,492,109,"BPS  Riparian",85860,"EVT  Conifer-Hardwood",276742
"1041",1635,7240,280,62,"BPS  Riparian",85860,"EVT  Hardwood",33752
"1042",1635,7241,290,64,"BPS  Riparian",85860,"EVT  Conifer-Hardwood",86858
"1043",1635,7242,43,10,"BPS  Riparian",85860,"EVT  Hardwood",8282
"1044",1635,7243,8,2,"BPS  Riparian",85860,"EVT  Conifer-Hardwood",2505
"1045",1635,7290,129,29,"BPS  Riparian",85860,"EVT  Grassland",451
"1046",1635,7295,23,5,"BPS  Riparian",85860,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",9251
"1047",1635,7296,2071,461,"BPS  Riparian",85860,"EVT  Developed-Low Intensity",116930
"1048",1635,7297,597,133,"BPS  Riparian",85860,"EVT  Developed-Medium Intensity",46889
"1049",1635,7298,120,27,"BPS  Riparian",85860,"EVT  Developed-High Intensity",20824
"1050",1635,7299,2472,550,"BPS  Riparian",85860,"EVT  Developed-Roads",444910
"1051",1635,7301,18785,4178,"BPS  Riparian",85860,"EVT  Hardwood",1117376
"1052",1635,7302,18572,4130,"BPS  Riparian",85860,"EVT  Hardwood",1403892
"1053",1635,7310,14113,3139,"BPS  Riparian",85860,"EVT  Hardwood",49771
"1054",1635,7311,1974,439,"BPS  Riparian",85860,"EVT  Hardwood",12646
"1055",1635,7313,4874,1084,"BPS  Riparian",85860,"EVT  Hardwood",12533
"1056",1635,7362,10622,2362,"BPS  Riparian",85860,"EVT  Conifer",418108
